perturbagen	entrez_gene_id	z_score	direction
7407	10153	4.234	up
7407	5607	4.79	up
7407	10058	5.025	up
7407	3337	5.206	up
7407	55179	5.281000000000001	up
7407	1465	5.322	up
7407	25825	5.7170000000000005	up
7407	9903	6.144	up
7407	4200	6.354	up
7407	11200	6.412999999999999	up
7407	56997	6.528	up
7407	2625	6.6770000000000005	up
7409	23014	-7.667000000000001	down
7409	11098	-4.487	down
7409	5468	-4.158	down
7409	6509	4.23	up
7409	3383	4.749	up
7409	4792	4.933	up
7409	3775	4.939	up
7409	26511	4.98	up
7409	3398	5.64	up
7409	5054	5.882000000000001	up
7409	5997	6.027	up
7409	2920	6.244	up
7409	5873	6.872000000000001	up
7416	991	-7.806	down
7416	5111	-6.874	down
7416	7416	-5.3229999999999995	down
7416	10051	-5.2989999999999995	down
7416	7153	-5.053999999999999	down
7416	2037	-5.032	down
7416	332	-4.821000000000001	down
7416	1738	-4.763999999999999	down
7416	994	-4.621	down
7416	5223	-4.348	down
7416	23647	-4.334	down
7416	10112	-4.192	down
7416	5050	-4.19	down
7416	3930	-4.178	down
7416	840	-4.1530000000000005	down
7416	80349	-4.148	down
7416	10857	-4.069	down
7416	10221	4.129	up
7416	55620	4.175	up
7416	1026	4.228	up
7416	7538	4.247	up
7416	23368	4.284	up
7416	22905	4.495	up
7416	22841	4.605	up
7416	4794	4.627	up
7416	8312	5.48	up
7421	3303	4.215	up
7421	9053	4.352	up
7421	3337	5.311	up
7422	7074	5.172999999999999	up
7423	5111	-6.7620000000000005	down
7423	3312	-6.218999999999999	down
7423	5018	-5.196000000000001	down
7423	4282	-5.171	down
7423	5092	-4.806	down
7423	5050	-4.209	down
7423	9112	-4.188	down
7423	5223	-4.152	down
7423	5986	4.151	up
7423	5261	4.202	up
7423	4331	4.287	up
7423	10190	4.3580000000000005	up
7423	3815	4.399	up
7423	5891	4.502	up
7423	9467	4.519	up
7423	5743	4.795	up
7428	3337	5.157	up
7428	3303	5.582999999999999	up
7431	2810	5.077	up
7431	25966	6.081	up
7433	11137	-6.422999999999999	down
7433	27095	-5.275	down
7433	64943	-5.078	down
7433	23499	-4.614	down
7433	128	-4.4830000000000005	down
7433	10493	-4.437	down
7433	54881	-4.418	down
7433	79850	-4.144	down
7433	9641	4.173	up
7433	3280	4.916	up
7433	10057	5.006	up
7443	55748	-5.567	down
7443	3312	-4.362	down
7443	22934	-4.178999999999999	down
7443	3157	-4.103	down
7444	10434	-6.6370000000000005	down
7444	8574	-6.216	down
7444	54681	4.122	up
7444	5468	4.178999999999999	up
7444	4850	4.189	up
7458	10190	-8.797	down
7458	2745	-4.9510000000000005	down
7458	128	-4.7219999999999995	down
7458	10493	-4.596	down
7458	26001	-4.513999999999999	down
7458	1738	-4.47	down
7458	25932	-4.302	down
7458	10670	-4.127	down
7458	55111	4.115	up
7458	8312	4.2010000000000005	up
7458	8550	4.302	up
7458	23139	4.345	up
7458	4609	4.378	up
7458	5971	4.593	up
7458	5331	4.644	up
7458	10898	5.083	up
7458	84890	5.146	up
7458	54733	5.444	up
7458	9275	5.742999999999999	up
7458	10668	5.9670000000000005	up
7471	5321	-4.107	down
7471	4925	4.221	up
7474	9270	-4.336	down
7474	1212	-4.104	down
7474	27244	4.091	up
7474	80349	4.15	up
7474	154	4.506	up
7474	10237	4.561	up
7474	9709	5.3229999999999995	up
7474	4925	9.532	up
7477	1212	-4.612	down
7477	23200	-4.3580000000000005	down
7477	4775	4.053999999999999	up
7480	4925	6.739	up
7480	9709	6.787999999999999	up
7483	4232	-6.0120000000000005	down
7483	11044	-5.769	down
7483	211	-5.676	down
7483	51375	-4.828	down
7483	6253	-4.635	down
7483	4817	-4.611000000000001	down
7483	2063	-4.315	down
7483	2956	4.263999999999999	up
7483	6804	4.294	up
7483	26001	4.547	up
7483	4208	4.5889999999999995	up
7483	9903	4.928999999999999	up
7490	5782	-5.46	down
7490	9217	-5.377000000000001	down
7490	5720	-4.891	down
7490	10450	-4.374	down
7490	2920	-4.285	down
7490	595	-4.173	down
7490	79080	-4.146	down
7490	4792	-4.126	down
7490	57048	4.229	up
7490	10398	4.526	up
7490	3280	4.591	up
7490	6812	4.617	up
7490	102	4.773	up
7490	25932	4.8469999999999995	up
7490	2810	5.059	up
7490	780	5.379	up
7490	8974	5.481	up
7490	2624	5.485	up
7490	9467	5.723	up
7490	3383	6.977	up
7494	51203	-6.596	down
7494	8091	-6.444	down
7494	23338	-5.755	down
7494	4851	-5.702000000000001	down
7494	10589	-5.534	down
7494	10059	-5.452000000000001	down
7494	27242	-5.332999999999999	down
7494	1017	-5.144	down
7494	8061	-4.726	down
7494	23512	-4.575	down
7494	79187	-4.459	down
7494	3033	-4.341	down
7494	51001	-4.338	down
7494	3553	-4.262	down
7494	84722	-4.163	down
7494	55256	-4.128	down
7494	7106	-4.124	down
7494	994	-4.093999999999999	down
7494	5782	-4.086	down
7494	4605	-4.083	down
7494	51569	4.059	up
7494	3156	4.078	up
7494	664	4.084	up
7494	949	4.1610000000000005	up
7494	5480	4.169	up
7494	3416	4.184	up
7494	6990	4.229	up
7494	665	4.235	up
7494	85236	4.269	up
7494	9276	4.276	up
7494	4775	4.292	up
7494	5641	4.325	up
7494	7494	4.422	up
7494	10046	4.586	up
7494	3988	4.599	up
7494	3486	4.651	up
7494	5547	4.696000000000001	up
7494	10058	4.796	up
7494	10972	4.856	up
7494	6676	4.928999999999999	up
7494	8869	4.977	up
7494	4793	5.046	up
7494	23210	5.088	up
7494	30001	5.091	up
7494	8573	5.122999999999999	up
7494	54442	5.337999999999999	up
7494	10525	5.359	up
7494	10150	5.364	up
7494	23443	5.388999999999999	up
7494	6616	5.417000000000001	up
7494	9851	5.446000000000001	up
7494	55604	5.461	up
7494	5287	5.662999999999999	up
7494	51635	5.712999999999999	up
7494	79947	6.278	up
7494	11014	6.303999999999999	up
7494	5627	6.371	up
7494	142	6.399	up
7494	9695	6.468	up
7494	9517	6.595	up
7494	7466	6.767	up
7494	9531	6.8229999999999995	up
7494	6509	7.107	up
7494	6184	7.12	up
7494	2690	7.521	up
7494	5603	7.707999999999999	up
7494	5925	7.7170000000000005	up
7494	3157	7.965	up
7494	8974	8.365	up
7494	3775	8.969	up
7494	8553	9.14	up
7494	813	9.402000000000001	up
7494	4925	10.052999999999999	up
7494	2745	10.1	up
7494	9709	11.57	up
7494	1277	14.468	up
7494	5909	16.037	up
7494	55033	17.008	up
7508	54442	4.806	up
7518	29916	4.561	up
7518	9641	5.0760000000000005	up
7525	79961	4.6530000000000005	up
7525	5211	4.83	up
7525	64080	5.487	up
7536	22796	-7.178	down
7536	22809	-5.307	down
7536	4482	-5.122000000000001	down
7536	80212	-4.956	down
7536	9112	-4.882	down
7536	994	-4.85	down
7536	7153	-4.728	down
7536	5111	-4.459	down
7536	5836	-4.296	down
7536	64429	-4.262	down
7536	2146	-4.258	down
7536	2582	-4.208	down
7536	983	-4.197	down
7536	10318	4.189	up
7536	10153	4.238	up
7536	25966	4.263999999999999	up
7536	54505	4.343999999999999	up
7536	323	4.41	up
7536	4067	4.43	up
7536	26001	4.47	up
7536	5468	4.646	up
7536	1514	4.809	up
7536	5154	5.138	up
7536	55008	5.14	up
7536	6793	5.58	up
7536	2745	5.8229999999999995	up
7536	3383	8.161	up
7541	29937	-5.43	down
7541	6839	-4.501	down
7541	644	-4.114	down
7541	51293	-4.064	down
7541	23097	4.218	up
7541	3280	4.235	up
7541	6812	4.493	up
7541	11261	4.651	up
7541	80758	4.711	up
7541	9641	4.9719999999999995	up
7541	9053	5.223	up
7541	80746	5.854	up
7547	5889	-4.699	down
7547	55127	-4.649	down
7547	843	4.132	up
7547	5927	4.282	up
7547	51382	7.112	up
7551	8243	-6.394	down
7551	57192	4.197	up
7551	1958	7.079	up
7552	64429	-4.695	down
7552	7088	-4.177	down
7554	7358	-6.336	down
7554	2542	4.6160000000000005	up
7554	10046	5.4270000000000005	up
7554	25966	5.593	up
7570	51203	-4.363	down
7570	9053	4.172	up
7570	7048	4.46	up
7570	80349	5.315	up
7570	7074	5.617000000000001	up
7572	51382	-4.303999999999999	down
7572	1021	4.838	up
7580	2263	4.167	up
7580	54442	4.442	up
7580	64080	4.45	up
7580	79094	4.649	up
7580	1021	5.502999999999999	up
7587	4775	4.726	up
7587	8821	7.593999999999999	up
7597	58472	6.382000000000001	up
7620	11137	-4.671	down
7620	80212	4.202	up
7625	7867	-5.791	down
7625	6182	-4.455	down
7625	3303	5.992000000000001	up
7625	3337	9.009	up
7633	6714	4.189	up
7633	6616	5.122999999999999	up
7673	7153	-4.525	down
7673	9801	-4.321000000000001	down
7673	637	4.3580000000000005	up
7673	5290	4.438	up
7692	10190	-4.393	down
7692	10557	4.209	up
7692	23131	4.215	up
7693	7416	-5.3629999999999995	down
7693	58533	-5.36	down
7693	51382	-4.213	down
7693	1021	4.102	up
7693	57048	4.21	up
7693	9903	4.2860000000000005	up
7693	10451	4.624	up
7693	9641	4.645	up
7693	79961	4.8580000000000005	up
7693	10046	4.876	up
7693	5588	4.9430000000000005	up
7693	25825	7.291	up
7695	29082	-5.882000000000001	down
7695	831	-4.715	down
7695	7088	-4.4	down
7695	9847	-4.27	down
7695	9641	4.273	up
7695	25966	8.51	up
7703	10190	-7.812	down
7703	79961	-5.05	down
7703	1213	-4.2010000000000005	down
7709	26001	-6.721	down
7709	6347	4.109	up
7709	8837	4.268	up
7709	57178	4.678	up
7718	1738	-9.895	down
7718	6284	-9.096	down
7718	3638	-8.629	down
7718	7153	-7.686	down
7718	291	-7.46	down
7718	51116	-7.08	down
7718	5440	-6.95	down
7718	23326	-6.867000000000001	down
7718	3157	-6.7989999999999995	down
7718	50810	-6.734	down
7718	9128	-6.62	down
7718	8243	-6.526	down
7718	124583	-6.308	down
7718	5889	-6.205	down
7718	2037	-6.029	down
7718	51053	-5.985	down
7718	54205	-5.8629999999999995	down
7718	64746	-5.626	down
7718	10969	-5.486000000000001	down
7718	1070	-5.407	down
7718	1019	-5.237	down
7718	5898	-4.9319999999999995	down
7718	9019	-4.926	down
7718	4864	-4.905	down
7718	7398	-4.737	down
7718	10434	-4.644	down
7718	51026	-4.578	down
7718	51569	-4.481	down
7718	9133	-4.409	down
7718	4282	-4.245	down
7718	23585	-4.196000000000001	down
7718	10921	4.113	up
7718	10057	4.235	up
7718	23139	4.34	up
7718	6616	4.431	up
7718	6347	4.633	up
7727	9093	-5.341	down
7727	23014	-5.2010000000000005	down
7727	11168	-4.167	down
7727	4331	5.5889999999999995	up
7748	22796	-4.785	down
7748	55893	-4.383	down
7748	211	-4.329	down
7748	6253	-4.294	down
7748	5347	-4.135	down
7748	10165	4.07	up
7748	29916	4.783	up
7748	9854	4.846	up
7748	5468	4.958	up
7748	30001	5.272	up
7748	3909	5.992999999999999	up
7748	5357	7.237	up
7748	4208	8.501	up
7753	10776	-4.49	down
7753	6804	4.595	up
7753	3337	4.7219999999999995	up
7753	1465	5.008	up
7753	1050	5.013	up
7753	695	5.317	up
7753	26001	5.742999999999999	up
7753	5211	5.996	up
7760	2624	4.588	up
7760	5359	7.428	up
7760	6772	7.625	up
7764	9915	-6.074	down
7764	26136	-5.438	down
7764	57761	-4.552	down
7764	5373	-4.383	down
7764	10320	4.291	up
7764	9641	5.854	up
7766	1738	-7.029	down
7766	50810	-6.707999999999999	down
7766	8243	-6.313	down
7766	6284	-5.853	down
7766	54205	-5.031000000000001	down
7766	51053	-4.7989999999999995	down
7766	5440	-4.7780000000000005	down
7766	5889	-4.744	down
7766	2037	-4.372	down
7766	39	-4.244	down
7766	8835	4.688	up
7766	8061	5.347	up
7766	4616	5.761	up
7766	1958	10.0	up
7770	4651	4.492	up
7770	2542	4.494	up
7771	9128	-4.148	down
7771	5359	6.874	up
7775	5927	4.227	up
7780	1212	-6.194	down
7780	1662	4.171	up
7780	6988	4.453	up
7849	55699	-5.45	down
7849	9531	-5.392	down
7849	10362	-5.312	down
7849	2109	-5.055	down
7849	2184	-4.638	down
7849	5300	-4.481	down
7849	25839	-4.421	down
7849	1738	-4.341	down
7849	332	-4.095	down
7849	2956	-4.0889999999999995	down
7849	7538	4.243	up
7849	6793	4.279	up
7849	6284	4.28	up
7849	55008	4.615	up
7849	5971	4.87	up
7849	4088	4.872	up
7849	8974	5.845	up
7849	9289	6.2620000000000005	up
7849	5331	6.535	up
7849	3280	8.259	up
7849	6275	9.993	up
7852	7852	10.0	up
7862	23029	-5.166	down
7862	10273	-4.86	down
7862	51021	-4.434	down
7862	572	-4.355	down
7862	2778	-4.325	down
7862	960	-4.058	down
7862	672	4.365	up
7862	4331	4.485	up
7862	6839	4.593	up
7862	7048	5.197	up
7862	55604	5.1979999999999995	up
7923	5018	-7.516	down
7923	5111	-5.939	down
7923	2109	-5.361000000000001	down
7923	840	-4.632	down
7923	9961	-4.575	down
7923	7358	-4.066	down
7923	6988	4.14	up
7923	10765	4.18	up
7923	23530	4.442	up
7923	7074	6.022	up
7936	2109	-6.382000000000001	down
7936	5111	-5.51	down
7936	9133	-5.462999999999999	down
7936	7088	-5.025	down
7936	29082	-4.962	down
7936	7099	-4.79	down
7936	1738	-4.553999999999999	down
7936	23365	4.148	up
7936	23635	4.832	up
7936	50810	4.984	up
7942	26292	-10.485	down
7942	5782	-8.827	down
7942	11098	-8.779	down
7942	27242	-7.425	down
7942	25932	-7.409	down
7942	10276	-7.369	down
7942	5154	-7.332000000000001	down
7942	5993	-7.257000000000001	down
7942	1153	-7.209	down
7942	26511	-7.08	down
7942	960	-6.995	down
7942	10174	-6.961	down
7942	23326	-6.769	down
7942	3693	-6.676	down
7942	5997	-6.657	down
7942	1027	-6.596	down
7942	55256	-6.301	down
7942	1848	-6.249	down
7942	4154	-6.098	down
7942	7296	-6.004	down
7942	10038	-5.92	down
7942	23670	-5.917000000000001	down
7942	7168	-5.8229999999999995	down
7942	991	-5.683	down
7942	8727	-5.61	down
7942	23658	-5.53	down
7942	39	-5.462000000000001	down
7942	1643	-5.349	down
7942	10644	-5.321000000000001	down
7942	11065	-5.303999999999999	down
7942	23597	-5.242999999999999	down
7942	8204	-5.194	down
7942	90861	-5.152	down
7942	23522	-5.11	down
7942	55837	-5.104	down
7942	10969	-5.0089999999999995	down
7942	56654	-5.002	down
7942	2534	-4.873	down
7942	10813	-4.85	down
7942	25976	-4.8260000000000005	down
7942	2195	-4.814	down
7942	9847	-4.813	down
7942	124583	-4.811	down
7942	7153	-4.749	down
7942	3553	-4.74	down
7942	51170	-4.724	down
7942	54541	-4.718999999999999	down
7942	5721	-4.586	down
7942	10589	-4.547	down
7942	51335	-4.543	down
7942	51569	-4.303	down
7942	11325	-4.296	down
7942	8061	-4.296	down
7942	57215	-4.28	down
7942	51719	-4.273	down
7942	2063	-4.237	down
7942	23585	-4.227	down
7942	3337	-4.227	down
7942	10146	-4.212	down
7942	8870	-4.053	down
7942	5467	4.051	up
7942	81544	4.098	up
7942	23244	4.111000000000001	up
7942	23139	4.1160000000000005	up
7942	1845	4.126	up
7942	55556	4.13	up
7942	5607	4.13	up
7942	5211	4.168	up
7942	5525	4.169	up
7942	5898	4.176	up
7942	23410	4.195	up
7942	1534	4.257	up
7942	3091	4.3469999999999995	up
7942	51385	4.359	up
7942	27346	4.427	up
7942	2624	4.463	up
7942	727	4.578	up
7942	3508	4.603	up
7942	4651	4.617	up
7942	57761	4.676	up
7942	5883	4.677	up
7942	695	4.777	up
7942	56924	4.822	up
7942	7358	4.855	up
7942	3398	4.9239999999999995	up
7942	2582	4.973	up
7942	11031	4.992	up
7942	3098	5.04	up
7942	1026	5.216	up
7942	9897	5.4270000000000005	up
7942	211	5.477	up
7942	10165	5.521	up
7942	55111	5.684	up
7942	6009	5.7	up
7942	831	5.881	up
7942	3638	5.882000000000001	up
7942	644	5.934	up
7942	9517	5.9479999999999995	up
7942	50865	5.973	up
7942	154	6.0729999999999995	up
7942	5696	6.199	up
7942	4609	6.257000000000001	up
7942	6622	6.292000000000001	up
7942	3162	6.353	up
7942	2887	6.485	up
7942	51466	6.489	up
7942	5058	6.507999999999999	up
7942	1017	6.612	up
7942	4817	6.6979999999999995	up
7942	9903	6.731	up
7942	5583	6.855	up
7942	3280	6.936	up
7942	79961	6.936	up
7942	9270	7.053	up
7942	868	7.058	up
7942	3964	7.188	up
7942	949	7.221	up
7942	6696	7.224	up
7942	3383	7.247000000000001	up
7942	1831	7.282	up
7942	79947	7.462000000000001	up
7942	1509	7.507999999999999	up
7942	2896	7.563	up
7942	51382	7.6160000000000005	up
7942	11261	8.039	up
7942	64746	8.109	up
7942	6839	8.392000000000001	up
7942	5641	8.513	up
7942	291	8.648	up
7942	10493	8.692	up
7942	3482	8.726	up
7942	5603	10.49	up
7942	9467	10.800999999999998	up
7942	66008	11.472000000000001	up
7942	57406	11.884	up
7942	9289	12.550999999999998	up
7942	55129	12.615	up
7942	10007	13.634	up
7942	427	14.117	up
7942	57192	15.665	up
7942	8553	15.987	up
7942	4864	16.427	up
7942	51422	17.76	up
7942	51005	19.148	up
7988	23210	-4.488	down
7988	991	-4.4	down
7988	9093	-4.22	down
7988	23029	-4.144	down
8019	3486	-4.506	down
8019	11098	-4.08	down
8019	8349	4.052	up
8019	4312	4.272	up
8019	7466	4.428999999999999	up
8031	11031	4.575	up
8050	5018	-9.142000000000001	down
8050	2109	-8.134	down
8050	9093	-6.152	down
8050	79902	-6.12	down
8050	51375	-6.119	down
8050	5111	-5.933	down
8050	51382	-4.474	down
8050	9961	-4.215	down
8050	10131	-4.158	down
8050	6184	-4.147	down
8050	1021	4.112	up
8050	10668	4.188	up
8050	9267	4.2219999999999995	up
8050	4154	5.443	up
8050	9928	5.73	up
8050	2770	5.943	up
8050	29916	6.001	up
8050	899	6.222	up
8050	4331	6.761	up
8050	8324	6.962999999999999	up
8061	1500	-4.538	down
8061	58472	4.276	up
8061	3337	4.297	up
8061	11200	4.332	up
8061	57192	4.618	up
8061	27109	4.647	up
8061	2065	6.643	up
8061	6696	9.37	up
8065	54881	-5.935	down
8065	7074	4.083	up
8065	54505	4.775	up
8110	57761	-5.053999999999999	down
8148	200734	-4.412	down
8148	5373	-4.242	down
8148	2887	4.615	up
8148	835	4.645	up
8202	991	-8.671	down
8202	51001	-5.979	down
8202	51382	-5.556	down
8202	2048	5.811	up
8202	1021	6.0120000000000005	up
8202	4850	6.0120000000000005	up
8202	54442	6.047000000000001	up
8202	1994	6.369	up
8204	29916	5.477	up
8208	124583	-4.707	down
8208	58472	4.484	up
8216	55008	4.458	up
8216	3337	5.4670000000000005	up
8216	3303	7.149	up
8233	5529	-6.989	down
8233	8884	-4.416	down
8233	23658	-4.336	down
8233	4638	5.178999999999999	up
8233	23378	8.18	up
8270	23224	-6.266	down
8270	9641	4.107	up
8270	57048	4.265	up
8270	1635	7.507000000000001	up
8270	8270	18.282	up
8318	572	-4.495	down
8318	84617	-4.119	down
8318	1635	4.2780000000000005	up
8318	57192	4.393	up
8318	10610	4.963	up
8318	3416	5.797000000000001	up
8318	4850	8.796	up
8318	8318	16.399	up
8334	9897	-4.643	down
8334	1500	-4.513	down
8334	5048	-4.06	down
8334	23636	4.1	up
8334	9488	4.713	up
8403	7296	-11.491	down
8403	8204	-11.093	down
8403	5997	-10.355	down
8403	5423	-8.391	down
8403	10112	-7.906000000000001	down
8403	1983	-6.565	down
8403	3988	-6.334	down
8403	2920	-6.105	down
8403	6709	-5.962000000000001	down
8403	8091	-5.957999999999999	down
8403	6182	-5.747000000000001	down
8403	26520	-5.727	down
8403	7866	-5.591	down
8403	1956	-5.376	down
8403	5347	-5.252999999999999	down
8403	9943	-4.941	down
8403	23658	-4.841	down
8403	3066	-4.675	down
8403	3775	-4.563	down
8403	55012	-4.552	down
8403	890	-4.539	down
8403	3329	-4.522	down
8403	332	-4.465	down
8403	3480	-4.461	down
8403	5468	-4.237	down
8403	5985	-4.226	down
8403	1662	-4.2010000000000005	down
8403	6790	-4.171	down
8403	51005	-4.145	down
8403	1429	-4.143	down
8403	991	-4.141	down
8403	10730	-4.079	down
8403	2624	4.1	up
8403	7538	4.1080000000000005	up
8403	843	4.147	up
8403	23131	4.177	up
8403	51422	4.211	up
8403	1282	4.273	up
8403	4851	4.362	up
8403	10681	4.365	up
8403	124583	4.428999999999999	up
8403	57406	4.656000000000001	up
8403	3383	4.668	up
8403	1001	4.716	up
8403	5154	4.725	up
8403	22905	4.728	up
8403	323	4.771	up
8403	1848	4.7780000000000005	up
8403	976	4.944	up
8403	2745	4.955	up
8403	6284	5.188	up
8403	6793	5.207000000000001	up
8403	5747	5.257999999999999	up
8403	11031	5.26	up
8403	54541	5.274	up
8403	5467	5.274	up
8403	7867	5.541	up
8403	10221	5.568	up
8403	6909	5.687	up
8403	481	5.707000000000001	up
8403	3553	5.877999999999999	up
8403	1514	5.997000000000001	up
8403	3725	6.013999999999999	up
8403	51635	6.084	up
8403	3280	6.167999999999999	up
8403	8553	6.391	up
8403	7088	6.428	up
8403	2185	6.45	up
8403	51719	7.202000000000001	up
8403	5909	7.207999999999999	up
8403	25966	7.739	up
8403	4303	7.806	up
8403	9289	8.234	up
8403	79071	8.587	up
8403	3398	9.183	up
8403	1026	9.82	up
8403	81544	10.606	up
8403	3486	13.007	up
8409	10776	-4.101	down
8428	6304	4.345	up
8428	54442	4.5969999999999995	up
8431	11137	-6.813	down
8431	28969	-5.521	down
8431	79080	-5.376	down
8431	1465	-5.0	down
8431	1738	-4.151	down
8431	8520	-4.086	down
8431	5331	4.0760000000000005	up
8431	58472	4.468999999999999	up
8444	9093	-4.9	down
8444	1870	4.266	up
8445	8900	4.623	up
8445	154	5.818	up
8462	2956	-7.435	down
8462	991	-4.281000000000001	down
8462	23142	-4.263999999999999	down
8462	51569	-4.176	down
8462	9903	4.101	up
8462	51382	4.152	up
8462	10112	4.26	up
8462	3416	4.591	up
8462	6810	4.611000000000001	up
8462	54386	4.963	up
8462	1022	5.148	up
8462	9533	5.494	up
8462	23223	6.9639999999999995	up
8462	57192	8.046	up
8462	1802	8.059	up
8470	10245	-4.221	down
8470	55837	4.257	up
8477	10765	4.083	up
8477	2810	4.1080000000000005	up
8495	835	5.226	up
8495	23338	5.265	up
8503	5331	4.32	up
8517	2887	4.114	up
8517	7074	4.133	up
8517	2920	4.144	up
8517	8324	4.954	up
8517	11031	5.119	up
8517	51422	5.511	up
8517	8061	5.526	up
8517	9181	5.805	up
8517	10046	6.145	up
8517	3162	6.785	up
8517	8091	7.047000000000001	up
8521	9112	-4.218	down
8521	5261	9.721	up
8525	64429	-7.505	down
8525	26520	-6.2989999999999995	down
8525	79716	-6.267	down
8525	51116	-4.357	down
8525	5357	4.453	up
8525	23338	4.486000000000001	up
8525	2542	4.564	up
8525	29911	5.449	up
8548	23325	-4.457	down
8548	10190	-4.127	down
8548	85377	4.101	up
8548	23378	4.336	up
8550	10362	-4.466	down
8550	79902	-4.235	down
8550	8550	12.530999999999999	up
8554	79902	-4.198	down
8558	3122	-4.857	down
8565	55893	-6.718999999999999	down
8565	9842	-4.552	down
8565	5373	-4.073	down
8565	5427	4.598	up
8566	831	-5.026	down
8566	2624	-4.504	down
8572	2778	-5.47	down
8572	5223	-5.2589999999999995	down
8572	5111	-5.184	down
8572	1213	-5.001	down
8572	991	-4.851	down
8572	22794	-4.721	down
8572	11137	-4.623	down
8572	5300	-4.211	down
8572	80746	4.131	up
8572	5588	4.343	up
8573	6461	-5.415	down
8573	51375	-5.341	down
8573	55893	-5.29	down
8573	211	-5.157	down
8573	5373	-4.454	down
8573	9842	-4.423	down
8573	57761	-4.314	down
8573	29911	4.862	up
8613	4780	-4.194	down
8613	25966	4.635	up
8623	4282	-5.481	down
8623	27095	-4.895	down
8623	5696	-4.673	down
8623	22827	-4.537	down
8623	9801	-4.487	down
8623	5018	-4.436	down
8623	51170	-4.216	down
8623	2896	-4.087	down
8623	808	4.175	up
8623	8821	4.323	up
8623	23077	4.342	up
8623	3815	4.53	up
8623	51385	4.762	up
8623	54438	5.029	up
8623	10451	5.28	up
8623	80204	6.496	up
8624	7159	-5.468999999999999	down
8624	9842	-4.138999999999999	down
8624	8624	4.106	up
8625	3206	4.092	up
8634	572	-5.829	down
8634	5154	-4.834	down
8634	10245	4.4110000000000005	up
8634	5986	4.529	up
8635	5111	-4.387	down
8635	64943	-4.207	down
8637	26227	-7.5760000000000005	down
8637	3682	-6.417000000000001	down
8637	3925	-6.081	down
8637	9133	-5.867000000000001	down
8637	64943	-5.65	down
8637	6275	-5.5489999999999995	down
8637	3930	-5.356	down
8637	5110	-5.234	down
8637	10112	-5.145	down
8637	10775	-5.091	down
8637	332	-5.072	down
8637	27095	-5.047	down
8637	983	-5.005	down
8637	1978	-4.872	down
8637	5111	-4.864	down
8637	466	-4.843999999999999	down
8637	22934	-4.572	down
8637	79071	-4.501	down
8637	8574	-4.397	down
8637	7165	-4.329	down
8637	54499	-4.32	down
8637	26292	-4.263	down
8637	9833	-4.25	down
8637	8480	-4.221	down
8637	57215	-4.172	down
8637	29082	-4.141	down
8637	5223	-4.128	down
8637	8349	4.146	up
8637	2264	4.294	up
8637	55620	4.795	up
8637	5971	7.0520000000000005	up
8639	5529	-4.574	down
8639	51375	-4.177	down
8639	51382	-4.14	down
8644	55893	-5.545	down
8648	11261	-6.216	down
8648	2048	5.132999999999999	up
8648	6509	5.987	up
8648	57192	6.568	up
8648	23410	8.661	up
8649	22796	-5.742000000000001	down
8649	51056	-5.73	down
8649	56654	-4.971	down
8649	5529	-4.835	down
8649	39	-4.217	down
8649	23378	4.129	up
8649	2624	4.462	up
8649	5331	4.613	up
8649	10046	4.755	up
8649	10057	4.8069999999999995	up
8649	23139	4.939	up
8649	8324	5.083	up
8649	3280	5.222	up
8649	8727	5.398	up
8649	29911	5.702000000000001	up
8655	11137	-4.553	down
8655	9467	4.271	up
8666	11137	-9.283	down
8666	5096	-7.015	down
8666	9133	-6.121	down
8666	26054	-5.666	down
8666	9128	-5.347	down
8666	481	-4.9319999999999995	down
8666	5347	-4.306	down
8666	4850	4.387	up
8666	6793	4.632	up
8667	991	-5.892	down
8702	27346	-4.279	down
8702	80204	7.257999999999999	up
8703	51056	-8.533	down
8703	5373	-7.582999999999999	down
8703	9289	-7.166	down
8703	51293	-7.14	down
8703	79143	-6.987	down
8703	51116	-6.926	down
8703	6195	-6.898	down
8703	22809	-6.855	down
8703	128	-6.769	down
8703	5796	-6.767	down
8703	51015	-6.75	down
8703	2896	-6.72	down
8703	10150	-6.71	down
8703	1633	-6.702000000000001	down
8703	7416	-6.641	down
8703	9690	-6.619	down
8703	3206	-6.593	down
8703	9093	-6.561	down
8703	1111	-6.525	down
8703	6894	-6.502999999999999	down
8703	23597	-6.474	down
8703	23325	-6.432	down
8703	7088	-6.403	down
8703	7296	-6.403	down
8703	3202	-6.396	down
8703	58478	-6.377000000000001	down
8703	1534	-6.358	down
8703	85236	-6.353	down
8703	22796	-6.347	down
8703	3628	-6.337000000000001	down
8703	124583	-6.33	down
8703	960	-6.235	down
8703	50814	-6.147	down
8703	6697	-6.093	down
8703	10165	-6.029	down
8703	10362	-5.84	down
8703	9531	-5.794	down
8703	6119	-5.781000000000001	down
8703	5018	-5.6770000000000005	down
8703	4780	-5.657	down
8703	2624	-5.612	down
8703	6050	-5.608	down
8703	30836	-5.531000000000001	down
8703	51282	-5.486000000000001	down
8703	57019	-5.465	down
8703	9112	-5.186	down
8703	55012	-5.091	down
8703	6856	-4.881	down
8703	7106	-4.862	down
8703	54442	-4.821000000000001	down
8703	51335	-4.687	down
8703	3303	-4.67	down
8703	5300	-4.612	down
8703	1983	-4.54	down
8703	11137	-4.524	down
8703	701	-4.475	down
8703	5347	-4.447	down
8703	22794	-4.437	down
8703	3251	-4.436	down
8703	3638	-4.423	down
