perturbagen	down-imputed	down-measured	up-imputed	up-measured
80237	6	20	8	9
80243	1	2	2	0
80271	1	0	2	1
80274	4	15	3	8
80306	3	18	1	7
80314	11	30	8	13
80319	0	0	1	0
80347	36	34	29	20
80349	56	46	24	18
80351	3	8	0	1
80380	1	8	0	2
80714	3	9	6	5
80746	1	13	1	4
80758	6	16	2	4
80762	4	6	2	7
80777	11	36	9	7
80818	8	28	4	2
80851	0	2	0	0
80854	4	10	2	6
81034	10	25	5	8
81533	4	27	7	7
81539	1	20	0	9
81544	9	36	3	12
81550	4	16	1	2
81570	48	49	59	53
81577	9	25	18	22
81579	7	11	1	9
81611	2	4	2	3
81620	5	11	0	0
81621	4	14	0	4
81629	0	3	0	1
81788	0	2	2	2
81848	2	17	6	6
81856	1	10	5	1
81876	7	42	1	16
81892	15	13	6	6
81894	22	40	3	14
83439	14	37	10	6
83440	21	30	15	22
83448	44	53	22	33
83463	4	23	5	15
83549	0	2	0	1
83550	164	77	48	71
83551	6	11	3	7
83593	6	17	7	14
83637	27	62	9	16
83694	26	30	5	15
83729	7	13	3	8
83732	0	1	3	1
83737	7	32	6	15
83743	19	43	12	29
83873	0	12	1	2
83881	4	10	3	5
83903	1	2	2	0
83931	1	3	4	4
83933	4	10	9	3
83939	2	15	0	1
83942	0	0	1	0
83983	1	1	0	0
83999	13	55	10	32
84033	1	2	3	0
84108	3	9	4	5
84109	4	4	2	4
84159	4	9	1	4
84189	2	3	0	1
84197	1	4	2	2
84206	14	18	4	17
84231	6	16	2	5
84254	1	1	2	0
84284	0	1	2	2
84288	6	27	5	21
84290	24	36	16	22
84328	17	44	36	18
84333	8	22	2	2
84335	3	5	2	1
84365	12	28	9	9
84433	4	12	3	6
84435	4	15	6	1
84444	1	17	2	2
84446	0	2	2	1
84449	4	3	2	10
84451	21	39	5	17
84515	16	45	13	28
84525	10	12	2	5
84527	0	19	5	8
84539	1	13	3	7
84547	57	65	33	34
84617	19	32	16	6
84619	4	16	2	5
84630	1	3	0	0
84634	4	27	5	5
84636	5	16	7	9
84647	0	9	3	7
84661	2	5	2	6
84669	12	50	5	18
84722	24	46	18	30
84759	4	6	5	1
84765	1	5	4	2
84775	2	15	3	13
84811	3	14	1	8
84823	34	51	18	21
84838	1	10	2	2
84844	12	28	16	27
84867	2	7	2	1
84873	7	37	5	14
84875	10	29	8	15
84878	9	27	12	15
84890	22	41	8	17
84923	17	35	10	17
84930	2	18	0	5
84936	21	39	17	17
84961	6	10	1	6
84969	4	19	1	20
84971	4	19	3	7
85004	3	22	1	5
85236	96	85	35	71
85315	8	24	11	8
85358	4	13	3	5
85366	0	3	1	3
85377	0	5	2	1
85442	172	100	53	86
85443	1	2	0	1
85458	4	8	3	4
85480	2	13	5	8
85481	0	4	0	0
89765	5	4	2	8
89766	17	36	7	28
89845	4	10	1	5
89849	16	29	6	9
89857	2	2	0	2
89882	3	25	2	6
89884	5	10	6	10
89910	13	45	18	18
90233	0	6	2	6
90589	5	24	2	7
90649	2	12	4	11
90655	10	15	10	8
90678	56	64	55	41
90861	16	20	10	19
90956	0	6	2	1
90993	2	7	2	1
91133	2	12	5	7
91137	3	5	2	1
91156	2	9	2	3
91392	3	5	4	6
91419	0	2	0	1
91433	23	55	13	26
91461	0	3	2	1
91464	15	44	7	17
91584	0	1	0	1
91603	0	1	1	0
91754	15	31	9	2
91807	2	2	2	0
91949	13	29	5	6
91975	14	27	4	6
92335	2	4	1	2
92595	10	12	10	8
92609	3	10	3	6
93134	11	31	3	13
93185	11	28	6	7
93349	2	12	1	1
93487	7	25	3	14
93594	37	68	32	21
93627	2	9	1	8
94103	4	15	6	9
94233	4	17	4	8
94234	2	17	2	7
94235	8	18	3	8
94239	7	30	4	7
112398	2	7	1	7
112812	9	34	7	27
112858	12	38	9	30
112885	131	83	101	78
113878	0	3	1	1
114026	201	96	100	59
114112	7	13	6	12
114609	3	12	1	0
114783	1	5	1	2
114785	7	20	5	13
114836	1	10	1	5
114904	9	27	3	14
115196	2	17	1	4
115201	3	16	7	13
115330	10	19	5	6
115509	20	30	4	11
115560	8	34	10	20
115650	5	31	3	5
115701	1	4	3	0
115727	3	3	3	1
115950	4	23	8	9
115992	13	37	15	13
116039	0	4	0	3
116113	5	21	0	4
116443	18	13	5	13
116511	3	9	3	6
116512	9	8	0	3
116519	8	24	3	9
116535	4	20	8	15
116832	1	11	1	4
116931	6	19	3	7
116985	8	31	5	12
117154	14	21	4	20
117194	5	15	3	12
117195	8	14	5	5
117196	23	60	14	16
117283	1	6	2	0
117289	11	26	5	14
117581	2	15	2	5
117608	10	32	6	11
118442	10	26	10	12
118738	6	8	9	18
120103	2	13	2	7
120892	4	27	4	4
121549	7	21	8	21
121599	16	31	6	12
122011	6	28	5	17
122402	8	14	2	7
122481	0	1	1	2
122618	3	13	5	11
122809	0	4	1	4
123803	3	13	0	4
124274	15	25	11	30
124535	7	28	3	5
124583	3	22	4	5
124626	23	33	5	15
124641	1	12	3	9
124923	0	0	0	1
124961	11	42	10	10
125919	2	19	7	5
125950	6	26	8	11
125965	0	14	2	1
126208	5	14	4	9
126295	5	16	4	0
126375	1	10	0	4
126626	6	15	0	5
126638	9	16	3	3
126823	4	29	7	9
127396	24	48	19	25
127540	6	30	4	8
127933	0	5	1	4
128368	8	21	5	9
128674	8	13	5	6
129685	2	11	0	1
130106	0	1	0	0
130399	1	0	2	0
130497	1	9	2	2
131890	0	1	2	0
132158	0	8	2	5
132243	2	9	3	0
133522	5	13	4	14
133690	7	8	1	11
134187	15	20	4	14
134288	4	7	1	0
134391	4	7	3	3
134860	2	12	3	6
134864	15	22	7	7
136051	4	19	2	11
136259	6	17	3	9
136332	0	2	1	1
137209	9	21	2	8
138429	0	2	1	0
138474	0	1	2	2
139135	8	31	6	6
139189	1	7	0	11
139378	2	9	3	2
139728	3	3	0	3
139760	7	29	3	8
140465	1	8	1	9
140469	2	5	1	5
140609	187	81	63	93
140612	2	10	4	4
140685	10	21	7	11
140690	1	11	1	3
140735	0	19	3	3
140803	2	3	0	0
140901	1	3	0	1
143098	0	1	0	2
143187	12	28	4	17
143471	8	8	2	8
144811	8	16	3	8
145258	1	14	0	5
146050	9	15	2	8
146057	1	1	1	0
146434	5	17	1	10
146540	8	30	9	32
146713	2	11	2	0
147179	6	25	5	7
147183	12	35	3	22
147686	5	35	4	13
147694	7	11	6	9
147746	0	3	0	3
147807	16	34	7	19
147837	1	10	2	4
147948	6	20	4	9
147949	2	8	2	3
148103	4	18	3	10
148156	12	23	5	10
148327	10	25	6	13
148479	6	23	6	5
149233	40	56	26	21
149420	1	2	0	0
149428	1	5	4	1
149998	0	1	0	0
150094	28	42	12	18
150280	7	27	4	2
150962	6	15	0	8
151112	5	29	5	2
151126	14	35	9	23
151306	18	44	6	11
151636	3	6	4	4
151742	6	13	5	8
152110	2	2	3	2
152687	29	53	32	18
153830	3	9	1	1
154197	3	8	2	2
157285	0	1	1	1
158067	1	16	2	11
159296	147	108	143	116
160365	1	5	0	0
160851	3	16	5	10
161725	65	53	79	43
162239	2	12	2	11
162427	1	1	1	3
162655	6	19	4	5
162699	0	21	2	11
162963	4	8	5	7
162979	3	20	4	7
163049	18	25	1	7
163059	19	40	10	22
163071	9	13	6	1
163081	5	26	2	10
163486	2	7	1	5
163688	9	30	3	5
164091	5	11	6	7
164668	7	21	7	12
164832	1	6	1	6
165082	2	18	3	12
165140	1	15	2	11
165829	2	14	7	14
166614	3	27	3	27
166647	8	29	8	20
166793	6	26	3	12
167359	1	23	4	8
167465	24	43	3	34
167826	25	36	13	24
168374	0	9	5	3
168433	3	3	0	2
169026	3	8	4	5
169270	18	42	15	19
169792	6	12	0	1
169841	7	8	3	3
170302	3	14	2	4
170392	0	3	1	0
170463	4	28	11	15
170591	2	16	3	7
171017	18	16	12	12
192286	7	15	2	11
192669	5	10	2	4
197258	0	1	1	1
197259	0	3	4	0
199704	10	27	5	3
199777	4	25	5	21
200081	3	16	25	20
200576	6	0	0	3
200734	5	15	4	4
200879	34	53	12	34
201516	1	8	1	6
201799	1	11	3	4
202374	0	2	2	3
203054	0	5	3	7
203447	0	1	1	0
203523	3	30	2	15
204219	0	10	3	4
204851	6	23	1	6
205564	3	20	1	5
206358	5	23	1	13
219333	1	10	0	1
221188	6	23	8	22
221391	3	6	0	4
221393	4	21	8	8
221692	39	70	56	52
221823	1	0	0	3
221895	140	72	43	49
222545	28	66	34	26
222546	0	10	2	7
222611	25	43	21	22
222894	3	12	2	3
225689	1	4	0	1
246778	6	21	3	8
253260	8	27	1	21
253430	0	10	0	3
255239	0	5	1	0
255725	7	25	5	9
255738	3	12	5	16
255877	4	23	6	8
256281	5	18	3	9
256297	1	6	2	0
256356	0	12	1	3
256364	21	29	6	5
257397	4	17	3	6
259249	12	37	3	11
259266	1	4	0	0
260425	0	4	0	2
266977	18	44	10	24
282974	0	3	1	1
283078	3	22	4	2
283149	0	1	0	0
283150	6	23	2	8
283383	3	10	4	5
283455	19	27	4	20
283629	1	1	1	0
284058	3	6	7	3
284086	5	22	1	11
284119	16	31	11	18
284312	1	20	3	7
285220	11	30	8	16
285267	3	3	1	5
285268	2	13	2	7
285601	1	13	4	3
285676	2	5	0	2
286075	7	10	2	4
286380	4	14	9	8
286530	10	25	8	8
317701	0	7	1	3
317703	2	14	1	2
317705	2	13	6	3
319100	2	8	3	8
333929	2	8	1	11
337867	10	22	6	10
338557	4	7	5	3
339327	23	30	14	22
339403	4	8	2	4
339500	4	21	2	12
339906	6	22	4	6
340156	1	3	1	0
340273	5	23	4	7
340371	27	52	11	14
340385	138	86	109	49
341676	0	0	1	0
342357	12	22	5	5
342926	3	15	5	2
344387	9	14	3	12
344561	4	12	2	7
345611	14	24	3	5
347359	1	8	0	7
347736	34	37	6	13
350383	4	26	2	9
353288	4	10	3	6
353322	7	9	5	9
353345	4	14	5	3
360023	28	24	13	13
374291	3	14	4	5
375133	14	50	5	27
375298	1	2	1	1
375318	19	36	10	15
375346	2	11	1	1
375449	124	119	191	82
386724	104	91	98	44
387129	3	9	4	2
387509	5	35	5	6
387893	1	7	1	1
388228	0	1	0	1
388585	7	11	4	8
388650	17	42	13	22
388677	12	37	11	14
389114	11	35	3	6
389421	16	30	11	11
389840	1	0	1	0
389906	1	2	1	1
390148	7	19	4	12
390212	8	14	1	6
390877	0	2	0	0
390980	3	13	4	6
391013	4	9	2	1
392226	0	6	0	1
399664	2	6	4	8
399665	4	13	0	8
399694	2	24	3	10
400569	9	30	4	9
402679	14	34	10	20
415116	0	6	4	3
431707	31	43	23	36
440275	0	4	0	2
440387	32	38	90	38
440435	5	9	4	4
474354	2	13	1	1
654780	381	143	344	122
728642	1	16	0	2
729967	0	1	0	0
100124696	0	1	2	0
100131827	3	14	2	4
100133941	0	9	0	7
